dataset,setting,method,n_runs,acc,acc_ci,fidelity_risk,fidelity_risk_ci,violation_rate,violation_rate_ci,cost_scalar,cost_scalar_ci,esc_cloud,esc_cloud_ci,energy_mJ,energy_mJ_ci,latency_ms,latency_ms_ci,usd,usd_ci
har,shift,cloud_only,20,0.9121923076923079,0.0022475857093329646,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6918904319999998,5.330987312155652e-17,67.55357312000001,0.0,0.0002,0.0
har,shift,fixed_conf,20,0.9011153846153845,0.0028175323809342587,0.06407692307692303,0.0015934089541356684,0.7115384615384615,0.030626009861908186,0.3630402206863985,0.0984303896115477,0.07911538461538459,0.03825680903321232,0.4003665066461538,0.13970988602230425,16.88083960876308,2.983343340482713,1.5823076923076925e-05,7.651361806642462e-06
har,shift,entropy,20,0.9048076923076923,0.0026462393465682544,0.05426923076923072,0.006391244091998167,0.5384615384615383,0.13571284379940093,0.19738779789705704,0.027822482982021092,0.14269230769230762,0.05385023267603058,0.165276738372923,0.006214199211286394,11.869698365046153,2.5780797918230745,2.853846153846154e-05,1.0770046535206114e-05
har,shift,learned_router,20,0.9017692307692309,0.0023305056253957175,0.06376923076923072,0.0009890395180664289,0.7115384615384615,0.030626009861908186,0.4671768980576008,0.08369798085012989,0.0413076923076923,0.03435492302779082,0.5470196865230769,0.11995501238576355,20.089271037341547,2.471797207818336,8.26153846153846e-06,6.870984605558162e-06
har,shift,cost_static,20,0.9010769230769231,0.001864463040106548,0.064576923076923,0.003715502003547115,0.75,0.0659445886422468,0.16481538437385646,0.014732469096769018,0.05049999999999997,0.017259864329002724,0.17407109385599995,0.023340902174797288,8.063044190867695,0.5772860411847609,1.0099999999999998e-05,3.451972865800547e-06
har,shift,offline_crc,20,0.9064230769230768,0.002210865481847203,0.05023076923076917,0.004819451643353087,0.48076923076923056,0.10568898406864373,0.20952887429717193,0.011725782817462164,0.07392307692307686,0.02163130727909277,0.2161989734252307,0.005639110249026024,10.509337124332312,1.0399014577202417,1.4784615384615381e-05,4.3262614558185515e-06
har,shift,online_naive,20,0.9144153846153849,0.0025249019759713484,0.012653846153846102,0.0015635688532196592,0.03846153846153845,0.018468178825031566,0.6975233239398791,0.006166561588363038,0.40828461538461547,0.015012896501626875,0.6038569304802462,0.009519219338452399,40.905726494306464,0.49501729732596766,9.335692307690925e-05,2.8358345084637525e-06
har,shift,online_ipw,20,0.9134846153846153,0.0019361522888977378,0.007076923076923031,0.0006082735181332104,0.0,0.0,0.7358020041746285,0.005069421286510927,0.45092307692307687,0.018312389034318827,0.6298834868617844,0.01170295720360689,43.514724211081855,0.42372474277269623,0.00010118769230766384,3.1970534008224442e-06
har,shift,codec,20,0.9149692307692308,0.0026310615629941466,0.015438461538461495,0.0014903763099240752,0.05384615384615382,0.031123128163504026,0.691526749482047,0.007321836975846618,0.38918461538461535,0.01597771542518965,0.605223566302523,0.009013984447855413,40.21786488666585,0.5782239589214789,9.005846153845463e-05,2.883243277013003e-06
har,shift,codec_no_explore,20,0.915653846153846,0.0024132617382104284,0.0121153846153846,0.004102222786103083,0.019230769230769225,0.015993912024111177,0.628485763484498,0.020460877109920957,0.44173076923076904,0.05842734919388972,0.5329721237243076,0.05157889099556391,37.42808547520002,1.1372769300788652,8.834615384613269e-05,1.1685469838767981e-05
har,shift,codec_no_aci,20,0.9133230769230769,0.002306603820226685,0.011176923076923034,0.0016930032464712102,0.046153846153846136,0.02714256875988018,0.7087879688660357,0.004663031984362673,0.42115384615384616,0.02792218120058763,0.6111759774631385,0.011459080859497628,41.69093865655138,0.8000344635346519,9.579076923074695e-05,5.081496982075873e-06
har,shift,codec_bonferroni,20,0.9124692307692307,0.001598192275903889,0.015584615384615322,0.001215447520132556,0.02692307692307691,0.017617519759975952,0.5571280827898377,0.013282282886297441,0.3450615384615384,0.01787956117846693,0.4628645773100307,0.012805272109801426,33.671563167832616,0.8771216616261154,8.196461538461348e-05,3.2265054111755516e-06
har,shift,codec_rawconf,20,0.9121153846153847,0.00223699889844079,0.013446153846153797,0.0020654525850692064,0.11538461538461538,0.021851843875487525,0.8939107187227142,0.022497988547054436,0.7566538461538461,0.04696872828064812,0.6775430041979076,0.012998727033720306,57.35966064266834,1.9965917215147326,0.00015630615384611498,8.48788751683109e-06
har,shift,codec_two_tier,20,0.9095692307692307,0.002467127505315797,0.021438461538461486,0.0017872426791897792,0.06538461538461536,0.026826579309132133,0.5285662869986024,0.017630413768629095,0.4760538461538462,0.01992569497473082,0.3656979276184615,0.012198764453773436,35.71151759083323,1.1908113457749443,0.0001057092307692004,3.5262333393874686e-06
rtiot,iid,device_only,4,0.8538666666666668,0.0011024317386222277,0.1402333333333333,0.008513222870471727,1.0,0.0,6.517400479534896e-05,0.0,0.0,0.0,2.664e-06,0.0,0.0088799999999999,0.0,0.0,0.0
rtiot,iid,cloud_only,4,0.9838999999999999,0.0004287234539090124,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05661348,0.0,42.64511167999999,0.0,0.0001999999999999,0.0
rtiot,iid,fixed_conf,4,0.9479000000000001,0.003123556592762996,0.0478,0.008084499416563149,0.36666666666666664,0.42872345390865174,0.11816907837692,0.0007143347957172045,0.0,0.0,0.0131423379456,7.94734632493384e-05,0.44741765759999985,0.0026524331242173084,0.0,0.0
rtiot,iid,entropy,4,0.9568666666666665,0.012739211201857205,0.0390333333333333,0.007410791131849487,0.11666666666666664,0.030623103850617943,0.3106985575236927,0.360987536113982,0.0,0.0,0.03456224437759995,0.04016174188465474,1.1623087295999999,1.3404013131642516,0.0,0.0
rtiot,iid,learned_router,4,0.9480666666666667,0.006737082847136028,0.044,0.011759271878637302,0.29999999999999993,0.42872345390865174,0.11228135067103061,0.005809672671217988,0.021699999999999997,0.00422598833138528,0.01130167173119995,0.00041546041418159607,1.2701917314559998,0.18606169971892264,4.340000000000001e-06,8.451976662770559e-07
rtiot,iid,cost_static,4,0.9519,0.0056958973162149285,0.04189999999999995,0.008758207701276707,0.14999999999999997,0.21436172695432582,0.12046331890293294,0.00028778766862026046,0.022833333333333303,0.002756079346555617,0.0121500361856,0.00018260216003226906,1.3446857156266665,0.10620716597545661,4.566666666666667e-06,5.512158693111246e-07
rtiot,iid,offline_crc,4,0.9535333333333333,0.006369605600928551,0.0361333333333333,0.008819453908977974,0.01666666666666665,0.030623103850617943,0.1261473316615342,0.0007988428633709077,0.0343666666666666,0.0049609428238001135,0.01215226387199995,0.00018217628624200377,1.8147069668693332,0.1960626015587265,6.873333333333334e-06,9.921885647600224e-07
rtiot,iid,online_naive,4,0.9737833333333333,0.0052538930420059134,0.015433333333333275,0.00670778801123044,0.0,0.0,0.5006490185674127,0.03208715968902772,0.2502499999999999,0.06163136070980258,0.03795454330239995,0.0008085372588857888,14.506026317696005,2.337480305943482,6.494000000000001e-05,1.1410212875963875e-05
rtiot,iid,online_ipw,4,0.9820333333333333,0.000958654786488333,0.00384999999999995,0.001737439518810875,0.0,0.0,0.6129437151992739,0.0151123413980839,0.31121666666666664,0.03702021692242131,0.047459261273599944,0.0033196683553133044,17.052099246592,1.1383882633006819,7.588000000000003e-05,6.125184209317449e-06
rtiot,iid,codec,4,0.9603333333333333,0.0022867073606277506,0.03014999999999995,0.0024823610072163037,0.09999999999999998,0.12992282636251112,0.33338060527715097,0.03672412022604336,0.14144999999999996,0.02173703324471217,0.02468128892799995,0.0033845404527699206,10.083422243882666,0.7412211967091582,4.540666666666669e-05,3.200991899015285e-06
rtiot,iid,codec_no_explore,4,0.9794,0.005879635939318718,0.005566666666666599,0.007533283547252022,0.0,0.0,0.46423492023176943,0.1419594567821144,0.46419999999999995,0.14196870945146498,0.026281404787199945,0.00803696448851425,19.800618745856003,6.053010787483271,9.283999999998336e-05,2.839374189026233e-05
rtiot,iid,codec_no_aci,4,0.9775499999999999,0.006517687212301657,0.009849999999999949,0.0070069382325614596,0.0,0.0,0.5444673964742602,0.07085548737860536,0.3082666666666666,0.06146751912186871,0.039902836569599975,0.005383610819086216,16.753723220821332,2.4680308019140975,7.565333333333334e-05,1.1488848285988715e-05
rtiot,iid,codec_bonferroni,4,0.9694499999999999,0.0018904651753677405,0.01881666666666665,0.0012711354944753223,0.0,0.0,0.34026288670102856,0.009295526778162314,0.13184999999999994,0.01288192084977508,0.025877701311999998,0.0012360429734712783,9.802131670272002,0.32852413449023204,4.382999999999999e-05,1.722434580989976e-06
rtiot,iid,codec_rawconf,4,0.9617000000000001,0.003294226220505632,0.027899999999999973,0.0030407986559347782,0.06666666666666662,0.08661521757500736,0.3846788765845158,0.08759354887596546,0.20113333333333328,0.05334309123239142,0.02736523365119995,0.012090224019542607,12.427657658709332,1.517025963804464,5.647333333333334e-05,9.277852415947414e-06
rtiot,iid,codec_two_tier,4,0.9608833333333333,0.000905843627931964,0.026783333333333298,0.0011172187992744206,0.0,0.0,0.3707743451620843,0.021753145481039647,0.3021166666666667,0.02422213956074675,0.020990180518399997,0.0012315435808756064,15.815552291498665,0.9275326015125654,7.414666666666667e-05,4.350912662610656e-06
rtiot,priorshift,device_only,4,0.8069999999999999,0.0033685414235678107,0.1863333333333333,0.01102431738622248,1.0,0.0,6.517400479534898e-05,0.0,0.0,0.0,2.664e-06,0.0,0.0088799999999999,0.0,0.0,0.0
rtiot,priorshift,cloud_only,4,0.9761666666666666,0.0030623103850616644,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05661348,0.0,42.64511168000001,0.0,0.0002,0.0
rtiot,priorshift,fixed_conf,4,0.933,0.003674772462074161,0.059583333333333294,0.010258739789956957,0.625,0.22967327887963482,0.15752014312263435,0.003726964151568318,0.0,0.0,0.017520348672000002,0.00041464415608350483,0.5935341119999998,0.013838781517655505,0.0,0.0
rtiot,priorshift,entropy,4,0.9458333333333334,0.017455169194852262,0.04624999999999995,0.011789894982487892,0.33333333333333337,0.15311551925308992,0.3310333216513105,0.3236247204945103,0.0,0.0,0.03682459270399995,0.0360049342199176,1.2378147839999998,1.2016675284497549,0.0,0.0
rtiot,priorshift,learned_router,4,0.9307500000000001,0.005359043173858168,0.057416666666666595,0.010564970828463197,0.5416666666666666,0.22967327887963476,0.1482153566735323,0.00949909738493474,0.024249999999999952,0.009033815635932274,0.015160192192,0.0005632421942541255,1.5028746022399997,0.3868977040977232,4.85e-06,1.8067631271864599e-06
