dataset,setting,method,model_seed,stream_seed,alpha,delta,epsilon,outage_rate,budget,n_windows,acc,fidelity_risk,violation_rate,cost_scalar,energy_mJ,latency_ms,usd,esc_cloud,n_reselect,final_debt
gas,iid,cloud_only,1,0,0.05,0.1,0.0,0.0,-1.0,13,0.9909230769230768,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,0,0.0
gas,iid,fixed_conf,1,0,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,entropy,1,0,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,learned_router,1,0,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,cost_static,1,0,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,offline_crc,1,0,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,online_naive,1,0,0.05,0.1,0.1,0.0,-1.0,13,0.973076923076923,0.0256923076923076,0.0,0.2424496541766496,0.0189766000541538,10.419789250166154,4.766153846153848e-05,0.1538461538461538,12,0.0
gas,iid,online_ipw,1,0,0.05,0.1,0.1,0.0,-1.0,13,0.9892307692307694,0.0075384615384615,0.0,0.5593623050890935,0.0582597917833846,16.431443291766154,7.05846153846154e-05,0.2863076923076922,12,0.0
gas,iid,codec,1,0,0.05,0.1,0.1,0.0,-1.0,13,0.978,0.0207692307692307,0.0,0.2504848234491014,0.0200052685292307,10.555069668430772,4.8153846153846166e-05,0.1572307692307692,12,0.0
gas,iid,codec_no_explore,1,0,0.05,0.1,0.0,0.0,-1.0,13,0.9689230769230768,0.0289230769230769,0.0,0.1540695103465273,0.0118790699815384,6.718592984615385,3.076923076923078e-05,0.1538461538461538,1,0.0
gas,iid,codec_no_aci,1,0,0.05,0.1,0.1,0.0,-1.0,13,0.9798461538461538,0.0192307692307692,0.0,0.2515244329266271,0.0202295938264615,10.524689610043076,4.796923076923078e-05,0.1553846153846153,12,0.0
gas,iid,codec_bonferroni,1,0,0.05,0.1,0.1,0.0,-1.0,13,0.9818461538461538,0.0169230769230769,0.0,0.2955709704191488,0.0265999914239999,10.882325552836924,4.8676923076923085e-05,0.155076923076923,11,0.0
gas,iid,codec_rawconf,1,0,0.05,0.1,0.1,0.0,-1.0,13,0.9769230769230768,0.0213846153846153,0.0,0.2528145600267132,0.0202655275421538,10.61423477602462,4.840000000000002e-05,0.1549230769230768,12,0.0
gas,iid,codec_two_tier,1,0,0.05,0.1,0.1,0.0,-1.0,13,0.9689230769230768,0.0289230769230769,0.0,0.2445207806390859,0.0188361659372307,10.66752351428923,4.8892307692307714e-05,0.1538461538461538,12,0.0
gas,iid,device_only,1,1,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,cloud_only,1,1,0.05,0.1,0.0,0.0,-1.0,13,0.9909230769230768,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,0,0.0
gas,iid,fixed_conf,1,1,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,entropy,1,1,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,learned_router,1,1,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,cost_static,1,1,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,offline_crc,1,1,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,online_naive,1,1,0.05,0.1,0.1,0.0,-1.0,13,0.9693846153846152,0.0287692307692307,0.0,0.2368544763531269,0.0183378387396923,10.284893899618462,4.710769230769233e-05,0.1538461538461538,12,0.0
gas,iid,online_ipw,1,1,0.05,0.1,0.1,0.0,-1.0,13,0.9887692307692308,0.0073846153846153,0.0,0.5681605463081402,0.0573684044307692,17.638561104738464,7.661538461538462e-05,0.3136923076923076,12,0.0
gas,iid,codec,1,1,0.05,0.1,0.1,0.0,-1.0,13,0.9778461538461538,0.0196923076923076,0.0,0.3090139906834607,0.0275722201107692,11.50162928246154,5.153846153846155e-05,0.1776923076923076,12,0.0
gas,iid,codec_no_explore,1,1,0.05,0.1,0.0,0.0,-1.0,13,0.9689230769230768,0.0289230769230769,0.0,0.1540695103465273,0.0118790699815384,6.718592984615385,3.076923076923078e-05,0.1538461538461538,1,0.0
gas,iid,codec_no_aci,1,1,0.05,0.1,0.1,0.0,-1.0,13,0.9826153846153844,0.0155384615384615,0.0,0.3176336172234691,0.028813224516923,11.5745773824,5.169230769230769e-05,0.1816923076923076,12,0.0
gas,iid,codec_bonferroni,1,1,0.05,0.1,0.1,0.0,-1.0,13,0.981076923076923,0.0173846153846153,0.0,0.3171172099336287,0.0252195946043076,13.41726110011077,6.126153846153847e-05,0.2347692307692307,11,0.0
gas,iid,codec_rawconf,1,1,0.05,0.1,0.1,0.0,-1.0,13,0.971076923076923,0.027076923076923,0.0,0.2447508154748554,0.0191308114412307,10.53221116534154,4.818461538461539e-05,0.1541538461538461,12,0.0
gas,iid,codec_two_tier,1,1,0.05,0.1,0.1,0.0,-1.0,13,0.977230769230769,0.0203076923076923,0.0,0.2619040328866492,0.020175423300923,11.425279434436924,5.2369230769230784e-05,0.1721538461538461,12,0.0
gas,iid,device_only,1,2,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,cloud_only,1,2,0.05,0.1,0.0,0.0,-1.0,13,0.9909230769230768,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,0,0.0
gas,iid,fixed_conf,1,2,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,entropy,1,2,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,learned_router,1,2,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,cost_static,1,2,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,offline_crc,1,2,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,online_naive,1,2,0.05,0.1,0.1,0.0,-1.0,13,0.970153846153846,0.0283076923076923,0.0,0.2372342990332752,0.0183497937230769,10.310534545723074,4.723076923076925e-05,0.1538461538461538,12,0.0
gas,iid,online_ipw,1,2,0.05,0.1,0.1,0.0,-1.0,13,0.9890769230769232,0.0064615384615384,0.0,0.5852072452649197,0.0574586564233845,19.02356386973539,8.335384615384618e-05,0.3518461538461538,12,0.0
gas,iid,codec,1,2,0.05,0.1,0.1,0.0,-1.0,13,0.9758461538461536,0.0226153846153846,0.0,0.2461139682889795,0.0194377557563076,10.485655600836925,4.790769230769233e-05,0.1538461538461538,12,0.0
gas,iid,codec_no_explore,1,2,0.05,0.1,0.0,0.0,-1.0,13,0.9689230769230768,0.0289230769230769,0.0,0.1540695103465273,0.0118790699815384,6.718592984615385,3.076923076923078e-05,0.1538461538461538,1,0.0
gas,iid,codec_no_aci,1,2,0.05,0.1,0.1,0.0,-1.0,13,0.9796923076923074,0.019076923076923,0.0,0.2512889192440297,0.0201941414695384,10.523507037735383,4.796923076923078e-05,0.1538461538461538,12,0.0
gas,iid,codec_bonferroni,1,2,0.05,0.1,0.1,0.0,-1.0,13,0.9829230769230768,0.0161538461538461,0.0,0.2620472191136845,0.0218249155052307,10.571593750055383,4.793846153846154e-05,0.1544615384615384,11,0.0
gas,iid,codec_rawconf,1,2,0.05,0.1,0.1,0.0,-1.0,13,0.969076923076923,0.0287692307692307,0.0,0.2434439420042811,0.0187532030916923,10.62058288206769,4.867692307692309e-05,0.1543076923076922,12,0.0
gas,iid,codec_two_tier,1,2,0.05,0.1,0.1,0.0,-1.0,13,0.9724615384615384,0.025076923076923,0.0,0.2457514533645771,0.0189309806178461,10.721169951113849,4.913846153846156e-05,0.163076923076923,12,0.0
gas,iid,device_only,1,3,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,cloud_only,1,3,0.05,0.1,0.0,0.0,-1.0,13,0.9909230769230768,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,0,0.0
gas,iid,fixed_conf,1,3,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,entropy,1,3,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,learned_router,1,3,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,cost_static,1,3,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,offline_crc,1,3,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,online_naive,1,3,0.05,0.1,0.1,0.0,-1.0,13,0.9747692307692308,0.0236923076923076,0.0,0.2473804375712295,0.0199449434879999,10.325880616566156,4.704615384615386e-05,0.155076923076923,12,0.0
gas,iid,online_ipw,1,3,0.05,0.1,0.1,0.0,-1.0,13,0.989076923076923,0.0069230769230769,0.0,0.6015691252807172,0.0614365305599999,18.31064990523077,7.923076923076924e-05,0.3258461538461538,12,0.0
gas,iid,codec,1,3,0.05,0.1,0.1,0.0,-1.0,13,0.9724615384615384,0.0256923076923077,0.0,0.2465214950332716,0.0192729990793846,10.606369206744612,4.852307692307693e-05,0.1538461538461538,12,0.0
gas,iid,codec_no_explore,1,3,0.05,0.1,0.0,0.0,-1.0,13,0.9689230769230768,0.0289230769230769,0.0,0.1540695103465273,0.0118790699815384,6.718592984615385,3.076923076923078e-05,0.1538461538461538,1,0.0
gas,iid,codec_no_aci,1,3,0.05,0.1,0.1,0.0,-1.0,13,0.98,0.018,0.0,0.2805858145569185,0.0232589531667692,11.376684493193848,5.163076923076924e-05,0.1775384615384614,12,0.0
gas,iid,codec_bonferroni,1,3,0.05,0.1,0.1,0.0,-1.0,13,0.9815384615384616,0.0175384615384615,0.0,0.2847041581087018,0.025405087812923,10.596359345624617,4.747692307692309e-05,0.1563076923076923,12,0.0
gas,iid,codec_rawconf,1,3,0.05,0.1,0.1,0.0,-1.0,13,0.9747692307692308,0.0227692307692307,0.0,0.3109716289687832,0.0242153518375384,13.427936181563078,6.147692307692309e-05,0.2312307692307691,12,0.0
gas,iid,codec_two_tier,1,3,0.05,0.1,0.1,0.0,-1.0,13,0.9746153846153848,0.0229230769230769,0.0,0.2506741442665419,0.0193102393403076,10.93575569841231,5.012307692307694e-05,0.1683076923076923,12,0.0
gas,iid,device_only,1,4,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,cloud_only,1,4,0.05,0.1,0.0,0.0,-1.0,13,0.9909230769230768,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,0,0.0
gas,iid,fixed_conf,1,4,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,entropy,1,4,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,learned_router,1,4,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,cost_static,1,4,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,offline_crc,1,4,0.05,0.1,0.0,0.0,-1.0,13,0.9647692307692308,0.0335384615384615,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,online_naive,1,4,0.05,0.1,0.1,0.0,-1.0,13,0.9724615384615384,0.0256923076923077,0.0,0.2363652700169239,0.0184789948947692,10.169703526006154,4.652307692307695e-05,0.1538461538461538,12,0.0
gas,iid,online_ipw,1,4,0.05,0.1,0.1,0.0,-1.0,13,0.9881538461538462,0.0064615384615384,0.0,0.6000405027474903,0.0563226096147692,20.86618828760616,9.252307692307694e-05,0.3998461538461538,12,0.0
gas,iid,codec,1,4,0.05,0.1,0.1,0.0,-1.0,13,0.9753846153846154,0.0227692307692307,0.0,0.2408051046447761,0.0190229759113846,10.25726405356308,4.6861538461538464e-05,0.1538461538461538,12,0.0
gas,iid,codec_no_explore,1,4,0.05,0.1,0.0,0.0,-1.0,13,0.9689230769230768,0.0289230769230769,0.0,0.1540695103465273,0.0118790699815384,6.718592984615385,3.076923076923078e-05,0.1538461538461538,1,0.0
gas,iid,codec_no_aci,1,4,0.05,0.1,0.1,0.0,-1.0,13,0.9752307692307692,0.0223076923076923,0.0,0.3059087335903264,0.0272291357833846,11.420769997981544,5.120000000000001e-05,0.1776923076923076,12,0.0
gas,iid,codec_bonferroni,1,4,0.05,0.1,0.1,0.0,-1.0,13,0.9835384615384614,0.0158461538461538,0.0,0.2999700910286721,0.0261542977476923,11.485884459323078,5.169230769230771e-05,0.1793846153846153,11,0.0
gas,iid,codec_rawconf,1,4,0.05,0.1,0.1,0.0,-1.0,13,0.9778461538461538,0.0204615384615384,0.0,0.247364562416004,0.0198860281403076,10.355467731889233,4.7200000000000016e-05,0.1543076923076922,12,0.0
gas,iid,codec_two_tier,1,4,0.05,0.1,0.1,0.0,-1.0,13,0.9764615384615384,0.021076923076923,0.0,0.2562121715312523,0.0197369054030769,11.177164664123078,5.123076923076923e-05,0.1696923076923077,12,0.0
gas,iid,device_only,2,0,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,cloud_only,2,0,0.05,0.1,0.0,0.0,-1.0,13,0.9853846153846154,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,0,0.0
gas,iid,fixed_conf,2,0,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,entropy,2,0,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,learned_router,2,0,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,cost_static,2,0,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,offline_crc,2,0,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,online_naive,2,0,0.05,0.1,0.1,0.0,-1.0,13,0.9710769230769232,0.0255384615384615,0.0,0.2359568720573695,0.0183609922855384,10.197319687483075,4.667692307692309e-05,0.1538461538461538,12,0.0
gas,iid,online_ipw,2,0,0.05,0.1,0.1,0.0,-1.0,13,0.9843076923076922,0.0089230769230769,0.0,0.5728736851611264,0.0569699805636923,18.24369677430154,7.963076923076923e-05,0.3381538461538461,12,0.0
gas,iid,codec,2,0,0.05,0.1,0.1,0.0,-1.0,13,0.9706153846153848,0.0255384615384615,0.0,0.2396393651407077,0.0186100871187692,10.376011267150773,4.750769230769232e-05,0.1543076923076922,12,0.0
gas,iid,codec_no_explore,2,0,0.05,0.1,0.0,0.0,-1.0,13,0.9689230769230772,0.0272307692307692,0.0,0.1540695103465273,0.0118790699815384,6.718592984615384,3.076923076923078e-05,0.1538461538461538,1,0.0
gas,iid,codec_no_aci,2,0,0.05,0.1,0.1,0.0,-1.0,13,0.9718461538461536,0.0246153846153846,0.0,0.2710325356091406,0.0235844781193846,10.40311007665231,4.683076923076924e-05,0.1547692307692307,12,0.0
gas,iid,codec_bonferroni,2,0,0.05,0.1,0.1,0.0,-1.0,13,0.9815384615384614,0.013076923076923,0.0,0.3761598609820364,0.034412644164923,13.55352794505846,6.043076923076925e-05,0.2215384615384615,11,0.0
gas,iid,codec_rawconf,2,0,0.05,0.1,0.1,0.0,-1.0,13,0.9689230769230772,0.0272307692307692,0.0,0.2391365874650619,0.0184213517095384,10.43282035318154,4.781538461538464e-05,0.1541538461538461,12,0.0
gas,iid,codec_two_tier,2,0,0.05,0.1,0.1,0.0,-1.0,13,0.9698461538461538,0.0263076923076923,0.0,0.2526739874454651,0.0194643131963076,11.022931158252309,5.052307692307694e-05,0.1567692307692307,12,0.0
gas,iid,device_only,2,1,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,cloud_only,2,1,0.05,0.1,0.0,0.0,-1.0,13,0.9853846153846154,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,0,0.0
gas,iid,fixed_conf,2,1,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,entropy,2,1,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,learned_router,2,1,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,cost_static,2,1,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,offline_crc,2,1,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,online_naive,2,1,0.05,0.1,0.1,0.0,-1.0,13,0.9692307692307692,0.0272307692307692,0.0,0.2377679558041099,0.0183736005415384,10.34288099643077,4.73846153846154e-05,0.1538461538461538,12,0.0
gas,iid,online_ipw,2,1,0.05,0.1,0.1,0.0,-1.0,13,0.9809230769230768,0.0161538461538461,0.0,0.2577739187006993,0.0213399186018461,10.467069334843078,4.7507692307692325e-05,0.1543076923076922,6,0.0
gas,iid,codec,2,1,0.05,0.1,0.1,0.0,-1.0,13,0.971846153846154,0.0244615384615384,0.0,0.2375110881194592,0.0185384259839999,10.23479061819077,4.683076923076924e-05,0.1538461538461538,12,0.0
gas,iid,codec_no_explore,2,1,0.05,0.1,0.0,0.0,-1.0,13,0.9689230769230772,0.0272307692307692,0.0,0.1540695103465273,0.0118790699815384,6.718592984615384,3.076923076923078e-05,0.1538461538461538,1,0.0
gas,iid,codec_no_aci,2,1,0.05,0.1,0.1,0.0,-1.0,13,0.98,0.017076923076923,0.0,0.2592083547983365,0.0213523549439999,10.581072574621537,4.806153846153847e-05,0.1539999999999999,12,0.0
gas,iid,codec_bonferroni,2,1,0.05,0.1,0.1,0.0,-1.0,13,0.979076923076923,0.0161538461538461,0.0,0.3117691231463682,0.0263364075027692,12.38173487143385,5.603076923076923e-05,0.207076923076923,11,0.0
gas,iid,codec_rawconf,2,1,0.05,0.1,0.1,0.0,-1.0,13,0.9786153846153846,0.0175384615384615,0.0,0.3211929037560566,0.0308412877883076,10.80924516864,4.763076923076925e-05,0.1549230769230769,12,0.0
gas,iid,codec_two_tier,2,1,0.05,0.1,0.1,0.0,-1.0,13,0.9726153846153844,0.0233846153846153,0.0,0.2460591215459499,0.018954684288,10.73458156032,4.920000000000001e-05,0.1643076923076922,12,0.0
gas,iid,device_only,2,2,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,cloud_only,2,2,0.05,0.1,0.0,0.0,-1.0,13,0.9853846153846154,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,0,0.0
gas,iid,fixed_conf,2,2,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,entropy,2,2,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,learned_router,2,2,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,cost_static,2,2,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,offline_crc,2,2,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,online_naive,2,2,0.05,0.1,0.1,0.0,-1.0,13,0.9689230769230772,0.0272307692307692,0.0,0.2419841056582828,0.0186465021932307,10.553919026806158,4.836923076923079e-05,0.1538461538461538,12,0.0
gas,iid,online_ipw,2,2,0.05,0.1,0.1,0.0,-1.0,13,0.9853846153846154,0.0087692307692307,0.0,0.5549608806637875,0.0589764616763076,15.68547204096,6.683076923076923e-05,0.2595384615384615,12,0.0
gas,iid,codec,2,2,0.05,0.1,0.1,0.0,-1.0,13,0.9689230769230772,0.0272307692307692,0.0,0.241447273856403,0.0186109123052307,10.52748999916308,4.824615384615386e-05,0.1538461538461538,12,0.0
gas,iid,codec_no_explore,2,2,0.05,0.1,0.0,0.0,-1.0,13,0.9689230769230772,0.0272307692307692,0.0,0.1540695103465273,0.0118790699815384,6.718592984615384,3.076923076923078e-05,0.1538461538461538,1,0.0
gas,iid,codec_no_aci,2,2,0.05,0.1,0.1,0.0,-1.0,13,0.9756923076923076,0.0215384615384615,0.0,0.2786783571083087,0.0245658424024615,10.530502118006154,4.729230769230771e-05,0.1547692307692307,12,0.0
gas,iid,codec_bonferroni,2,2,0.05,0.1,0.1,0.0,-1.0,13,0.978,0.0173846153846153,0.0,0.297090261139742,0.0266478113575384,10.984888137255384,4.916923076923078e-05,0.1587692307692307,11,0.0
gas,iid,codec_rawconf,2,2,0.05,0.1,0.1,0.0,-1.0,13,0.9713846153846152,0.0249230769230769,0.0,0.24684503836987,0.0193556180972307,10.590193700627692,4.843076923076925e-05,0.1538461538461538,12,0.0
gas,iid,codec_two_tier,2,2,0.05,0.1,0.1,0.0,-1.0,13,0.9746153846153848,0.0209230769230769,0.0,0.2528278215361516,0.0194761650313846,11.029636962855385,5.055384615384617e-05,0.1709230769230769,12,0.0
gas,iid,device_only,2,3,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,cloud_only,2,3,0.05,0.1,0.0,0.0,-1.0,13,0.9853846153846154,0.0,0.0,1.0,0.0770405279999999,43.59972992,0.0002,1.0,0,0.0
gas,iid,fixed_conf,2,3,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,entropy,2,3,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,learned_router,2,3,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,cost_static,2,3,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,offline_crc,2,3,0.05,0.1,0.0,0.0,-1.0,13,0.9663076923076924,0.0313846153846153,0.0,7.841053839511646e-05,3.6e-06,0.012,0.0,0.0,0,0.0
gas,iid,online_naive,2,3,0.05,0.1,0.1,0.0,-1.0,13,0.9689230769230772,0.0272307692307692,0.0,0.2412934397657166,0.0185990604701538,10.52078419456,4.821538461538463e-05,0.1538461538461538,12,0.0
gas,iid,online_ipw,2,3,0.05,0.1,0.1,0.0,-1.0,13,0.9843076923076924,0.0092307692307692,0.0,0.5668594032396468,0.0547758540701538,18.88990126828308,8.313846153846156e-05,0.3521538461538461,12,0.0
gas,iid,codec,2,3,0.05,0.1,0.1,0.0,-1.0,13,0.972,0.0243076923076923,0.0,0.2426756427661115,0.0189767032024615,10.438724091667693,4.775384615384617e-05,0.1538461538461538,12,0.0
gas,iid,codec_no_explore,2,3,0.05,0.1,0.0,0.0,-1.0,13,0.9689230769230772,0.0272307692307692,0.0,0.1540695103465273,0.0118790699815384,6.718592984615384,3.076923076923078e-05,0.1538461538461538,1,0.0
gas,iid,codec_no_aci,2,3,0.05,0.1,0.1,0.0,-1.0,13,0.977076923076923,0.0195384615384615,0.0,0.2563622692056359,0.0205734689575384,10.750716012701538,4.901538461538463e-05,0.1539999999999999,12,0.0
gas,iid,codec_bonferroni,2,3,0.05,0.1,0.1,0.0,-1.0,13,0.9803076923076924,0.0164615384615384,0.0,0.2942984609048131,0.0271884916283076,10.466533736763076,4.6553846153846175e-05,0.1544615384615384,11,0.0
